9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873823666e-04,9.416195856873823666e-04,9.416195856873823666e-04,9.971751412429379346e-01
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
4.711575938815817585e-03,9.934051848898093340e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
1.664312421823450905e-01,8.316855186462800420e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.952665937399639562e-01,2.850167088661136397e-03,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
4.711575938815817585e-03,9.934051848898093340e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04,9.416195856873821497e-04
9.416195856873821497e-04,9.416195856873821497e-04,9.971751412429377126e-01,9.416195856873821497e-04
