9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01,9.337068160597572801e-04
9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.887955182072825089e-01,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04
9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.887955182072825089e-01,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.887955182072825089e-01,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.887955182072825089e-01,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.887955182072825089e-01,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04,9.337068160597568464e-04
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.337068160597572801e-04,9.887955182072829530e-01
9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,7.523632489378140331e-01,9.337068161078261423e-04,2.373659760849995415e-01,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04
9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04,7.523632489378140331e-01,9.337068161078261423e-04,2.373659760849995415e-01,9.337068161078261423e-04,9.337068161078261423e-04,9.337068161078261423e-04
