9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.860335195530725017e-01
9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.860335195530725017e-01
9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
9.310986964618248388e-04,9.860335195530725017e-01,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04,9.310986964618248388e-04
