9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.842007434944235467e-01,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04,9.293680297397767997e-04
9.820530645363658717e-01,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,3.077046987797408487e-03,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04,9.293680297397769081e-04
