9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04,9.389671361502347196e-04
9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04
9.389671361502345028e-04,9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502345028e-04,9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04
9.389671361502345028e-04,9.389671361502345028e-04,9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01
9.389671361502345028e-04,9.389671361502345028e-04,9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01
9.389671361502345028e-04,9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.389671361502347196e-04,9.943661971830984880e-01
9.389671361502345028e-04,9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502345028e-04,9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
9.389671361502345028e-04,9.943661971830982660e-01,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04,9.389671361502345028e-04
