9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
5.272277970306752382e-01,9.398496240601502153e-04,9.398496240601502153e-04,4.690128044730839663e-01,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
1.300341345641975324e-03,9.398496240601874035e-04,9.398496240601874035e-04,9.949402601581173178e-01,9.398496240601874035e-04,9.398496240601874035e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
3.443844319512859298e-02,9.398496240601502153e-04,9.398496240601502153e-04,9.618021583086305837e-01,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01,9.398496240601504322e-04,9.398496240601504322e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.398496240601504322e-04,9.953007518796992414e-01
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
9.398496240601502153e-04,9.953007518796990194e-01,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04,9.398496240601502153e-04
