9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.906454630495789004e-01,9.354536950420954278e-04
9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.906454630495789004e-01,9.354536950420954278e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.906454630495789004e-01,9.354536950420954278e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,4.255960762420450162e-03,9.354536950420954278e-04,9.354536950420954278e-04,9.354536950420954278e-04,9.873249559822006027e-01,9.354536950420954278e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
9.354536950420952110e-04,9.354536950420952110e-04,9.906454630495786784e-01,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04,9.354536950420952110e-04
