"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.0662406163599419	0.928130865718209	0.000938086320308109	0.000938086320308109	0.000938086320308109	0.000938086320308109	0.000938086320308109	0.000938086320308109
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.0435978497881494	0.000938086347439117	0.000938086347439117	0.950773632127216	0.000938086347439117	0.000938086347439117	0.000938086347439117	0.000938086347439117
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
