"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
